income,credit_score,employment_years,loan_amount,loan_term,age,existing_debts,num_dependents,education,own_property,debt_to_income,loan_to_income,approved,avg_response_time,num_edits,inconsistency_score,session_duration,num_page_switches,behavior_score,fraud_score,is_fraud
29968.44,620,14.05,52194.69,48,37,4768.11,1,1,1,2.3272,1.7417,0,5.994,1,0.3086,46.98,1,0.1036,0.0,0
69830.75,689,2.1,33089.06,84,37,2127.24,1,2,1,0.4793,0.4738,1,8.529,2,0.3735,31.14,0,0.1285,8.79,0
39457.02,601,0.27,44435.57,24,27,8785.36,1,1,1,2.9422,1.1262,0,7.963,0,0.1048,40.68,1,0.0403,5.1,0
48882.9,647,30.46,9995.1,120,36,1909.23,1,1,1,0.5178,0.2045,1,4.519,3,0.0629,15.74,0,0.0615,3.8,0
44806.41,504,0.52,18366.66,24,22,7546.07,0,2,1,2.1194,0.4099,0,2.101,0,0.0535,23.56,0,0.0151,4.04,0
59022.03,639,1.23,53160.23,12,31,13946.03,2,2,0,3.0516,0.9007,0,15.102,4,0.2273,30.04,0,0.1254,35.46,0
106310.04,643,1.03,180580.8,48,24,0.0,2,1,1,0.4077,1.6986,0,13.702,0,0.0589,21.25,0,0.0261,3.31,0
51524.96,801,4.8,41719.71,12,27,0.0,1,2,0,0.1943,0.8097,1,34.131,1,0.5225,40.74,2,0.1881,28.28,0
69854.26,478,1.49,20945.45,48,21,9817.87,3,2,1,1.7585,0.2998,0,29.037,4,0.2815,73.25,0,0.1506,9.13,0
15873.48,614,3.91,35882.92,12,32,7500.53,1,3,1,6.2128,2.2606,0,12.9,2,0.2601,43.08,0,0.1038,35.29,0
47724.72,755,7.19,18384.7,120,42,7645.09,2,2,0,2.0148,0.3852,0,22.721,3,0.0637,19.85,0,0.0769,0.0,0
30829.38,618,2.04,74041.81,60,38,10395.01,0,1,0,4.6225,2.4017,0,40.77,4,0.1041,20.89,0,0.116,40.81,0
25075.66,624,5.93,33902.77,12,48,3203.38,2,1,0,1.8575,1.352,0,6.107,2,0.3731,25.19,1,0.1339,17.03,0
30242.88,565,8.96,65158.97,120,26,5787.33,0,3,0,2.8134,2.1545,0,8.819,2,0.0409,48.77,0,0.0456,5.41,0
40791.63,556,0.92,29740.18,36,31,0.0,2,1,0,0.175,0.7291,0,13.865,1,0.1965,29.04,0,0.0747,0.0,0
81125.0,475,8.29,69028.47,48,47,12234.57,0,3,1,2.0139,0.8509,0,3.475,1,0.563,23.1,1,0.1652,6.82,0
23635.0,583,0.3,11437.62,60,36,23430.13,0,1,0,12.0121,0.4839,0,4.386,0,0.4531,31.92,0,0.1169,47.49,1
49853.67,550,3.18,33386.63,36,39,10821.74,2,2,0,2.7656,0.6697,0,19.338,4,0.1879,26.24,1,0.1266,21.71,0
37560.45,650,1.21,46664.2,60,60,0.0,1,2,1,0.2982,1.2424,0,7.643,3,0.1921,67.98,1,0.1039,0.05,0
40936.6,569,0.62,27600.02,24,34,6254.58,0,2,1,1.9953,0.6742,0,16.203,4,0.4872,21.24,0,0.1913,11.5,0
85094.43,596,1.64,41509.66,36,31,0.0,0,1,0,0.1171,0.4878,0,10.0,1,0.286,44.04,1,0.1013,0.0,0
65904.6,599,4.16,41054.41,60,26,0.0,1,1,1,0.1495,0.6229,1,31.469,1,0.0924,37.92,1,0.0708,14.28,0
102290.18,635,5.64,64973.95,24,33,0.0,2,3,1,0.1524,0.6352,1,13.92,2,0.12,37.12,0,0.0696,0.33,0
45027.19,592,7.29,49216.89,36,48,3980.03,1,2,1,1.323,1.093,0,12.345,3,0.2112,16.27,0,0.1051,0.0,0
33430.75,544,15.25,42421.19,24,43,15515.92,0,3,0,5.874,1.2689,0,8.711,1,0.2542,31.07,1,0.0923,26.73,0
43342.01,647,4.4,58200.62,12,52,14377.08,1,2,1,4.3028,1.3428,0,4.615,3,0.1918,62.58,0,0.0938,27.69,0
56014.91,736,3.02,13636.65,120,40,0.0,1,3,1,0.0584,0.2434,1,2.958,0,0.1987,57.98,1,0.0596,0.53,0
54020.31,651,18.04,20149.48,120,21,0.0,0,2,1,0.0895,0.373,1,106.404,3,0.3473,61.49,0,0.2175,26.24,0
26999.85,585,1.84,13354.14,24,43,13154.67,1,1,0,5.9653,0.4946,0,14.409,1,0.1874,24.23,1,0.0804,30.59,0
51522.27,628,1.48,46938.39,84,38,11235.97,0,2,1,2.8356,0.911,0,26.454,3,0.0646,24.67,0,0.0802,8.42,0
55577.05,455,4.3,43001.02,48,37,9213.96,2,2,1,2.1751,0.7737,0,5.199,2,0.1477,25.71,0,0.0693,0.22,0
195753.35,627,2.37,80857.35,24,50,8715.83,0,3,1,0.6334,0.4131,1,16.438,3,0.1418,26.25,0,0.0911,10.85,0
137621.79,603,0.38,41298.56,120,33,5003.03,0,1,0,0.5083,0.3001,1,15.25,0,0.1233,41.8,0,0.0435,3.67,0
30660.06,555,1.03,21794.09,12,43,17537.62,0,0,1,7.0346,0.7108,0,5.288,3,0.3702,35.55,1,0.1464,24.43,0
41853.85,572,5.83,35850.06,12,25,43661.35,2,2,1,12.7238,0.8566,0,61.273,3,0.4218,10.0,1,0.206,36.56,0
21918.95,603,7.6,9710.63,36,21,0.0,3,1,0,0.1063,0.443,0,39.194,3,0.2234,46.31,0,0.1305,11.11,0
35422.81,729,4.1,25201.35,120,30,8343.4,0,2,1,2.9972,0.7114,0,9.617,1,0.1129,26.93,0,0.0502,10.76,0
58313.14,738,0.08,7146.54,36,33,4649.41,1,2,1,0.9862,0.1226,1,28.499,3,0.2247,38.42,0,0.1219,17.64,0
95150.92,556,1.8,40681.89,84,43,12937.21,3,1,1,1.7342,0.4276,0,30.215,0,0.1224,94.93,1,0.0633,12.72,0
32826.91,593,4.42,27404.32,120,24,11643.83,3,3,1,4.4568,0.8348,0,18.218,2,0.2682,39.28,0,0.1102,26.5,0
34208.16,595,1.92,30152.43,48,53,0.0,0,2,0,0.2115,0.8814,0,17.462,1,0.1883,10.0,0,0.0756,11.5,0
15047.86,712,3.53,17934.3,12,26,4901.48,2,3,1,4.1948,1.1918,0,12.478,3,0.2778,22.87,0,0.1218,34.36,0
44825.56,653,1.54,21274.05,120,36,5420.64,1,2,1,1.565,0.4746,0,11.126,3,0.2125,16.93,1,0.1119,0.0,0
27328.14,648,6.29,51544.49,84,37,4244.83,1,1,1,2.3166,1.8861,0,3.257,3,0.2324,50.68,1,0.1103,0.73,0
36636.79,688,2.02,12920.29,12,40,0.0,2,2,1,0.0846,0.3527,1,7.681,0,0.0957,90.78,1,0.0378,14.66,0
30264.38,586,3.85,45647.17,60,41,0.0,0,1,0,0.362,1.5083,0,16.38,4,0.0466,10.0,0,0.0813,14.88,0
46544.1,762,1.8,19393.74,84,61,14304.93,3,2,1,3.7881,0.4167,0,8.934,2,0.1272,10.14,0,0.0672,27.6,0
18643.44,639,0.84,11018.69,48,30,24263.82,0,3,0,15.7595,0.591,0,28.217,1,0.0605,127.49,3,0.0751,25.43,0
21875.56,562,0.08,72920.39,24,40,6024.0,0,2,1,4.1045,3.3334,0,12.008,3,0.1291,171.51,2,0.0993,40.64,0
158116.27,619,8.91,77961.27,120,36,12289.92,2,3,1,1.0511,0.4931,0,5.421,3,0.1173,13.52,0,0.0758,0.0,0
24147.05,750,6.37,23140.64,36,47,3942.22,3,1,1,2.1891,0.9583,0,3.814,2,0.1512,45.7,0,0.069,6.07,0
26816.37,601,2.51,22993.6,12,41,0.0,1,0,1,0.2058,0.8574,0,5.022,2,0.0714,13.28,1,0.0575,6.93,0
134632.27,725,17.27,27915.34,12,39,46257.22,4,2,1,4.1727,0.2073,0,10.702,1,0.1645,44.57,0,0.064,27.57,0
242264.88,583,9.11,19408.33,48,21,5900.62,2,3,1,0.3115,0.0801,1,9.195,4,0.2123,26.16,1,0.1242,0.0,0
25735.8,571,5.13,21763.71,48,32,18128.47,2,1,1,8.6558,0.8457,0,1.092,1,0.3412,25.56,1,0.1077,26.52,0
40033.15,699,3.04,44026.17,60,26,0.0,0,2,0,0.2639,1.0997,0,17.482,2,0.0366,20.19,1,0.0592,0.0,0
59151.4,561,3.96,126504.22,24,32,2475.84,0,2,0,1.0155,2.1387,0,42.687,3,0.2729,35.87,1,0.1533,12.25,0
126852.94,714,5.41,26093.42,12,27,7227.34,2,2,0,0.7331,0.2057,0,6.111,3,0.1974,40.11,1,0.1039,0.0,0
28487.73,671,2.15,63896.36,24,31,11171.55,0,3,0,5.2441,2.2429,0,16.368,1,0.4468,102.59,2,0.1543,30.98,0
42834.42,561,5.19,41331.48,12,32,0.0,4,2,1,0.2316,0.9649,0,5.72,4,0.1103,69.2,0,0.0883,2.02,0
75172.12,633,0.76,11081.66,12,32,1774.06,0,2,1,0.3186,0.1474,1,33.342,0,0.2038,10.0,2,0.0937,14.39,0
62262.92,590,12.92,32341.82,60,33,0.0,1,2,1,0.1247,0.5194,1,5.595,1,0.0564,45.65,1,0.0403,2.15,0
39859.42,671,4.06,29806.03,36,26,10550.27,0,2,1,3.3557,0.7478,0,9.468,1,0.2364,37.91,0,0.081,35.25,0
45542.32,809,0.54,85131.27,24,37,3641.97,1,0,1,1.4083,1.8693,0,37.468,2,0.2737,48.87,1,0.1352,14.32,0
23012.83,606,14.28,87408.67,24,27,22835.87,0,2,1,12.8193,3.7983,0,24.43,1,0.0849,16.49,0,0.0556,33.15,0
43002.11,688,2.67,41978.79,84,30,0.0,3,3,0,0.2343,0.9762,0,8.431,2,0.0613,33.92,2,0.0654,0.0,0
42339.97,642,0.54,72349.84,60,36,0.0,0,1,1,0.4101,1.7088,0,31.527,3,0.0943,41.64,0,0.0918,18.16,0
55697.66,642,0.23,29877.65,12,21,24378.45,1,2,0,5.3811,0.5364,0,18.996,1,0.3438,146.27,3,0.1383,14.11,0
36118.84,625,14.09,68021.66,60,64,2885.87,2,0,1,1.4108,1.8833,0,27.245,1,0.2631,63.7,1,0.11,7.88,0
63535.0,562,1.29,35074.14,60,42,12004.76,3,2,0,2.3999,0.552,0,40.69,2,0.2021,23.35,0,0.1124,10.57,0
85561.76,670,3.18,67069.76,60,40,0.0,4,2,1,0.1881,0.7839,0,44.193,4,0.0119,35.0,2,0.1108,2.53,0
53395.73,614,1.94,71654.89,84,31,9324.28,0,1,1,2.4176,1.342,0,5.182,2,0.5315,41.98,0,0.1652,11.05,0
59484.2,558,1.29,52349.26,60,38,6699.76,0,1,1,1.5628,0.8801,0,5.431,3,0.1184,22.36,0,0.0761,0.0,0
50475.1,731,5.35,20291.71,60,23,9277.78,0,1,0,2.3022,0.402,0,17.287,2,0.3578,30.35,0,0.1319,9.32,0
49023.08,648,1.68,25000.38,12,42,673.91,4,3,1,0.2874,0.51,0,8.548,3,0.1385,81.62,0,0.0838,14.49,0
32963.07,619,4.03,53581.87,120,21,23331.1,4,2,0,8.8837,1.6255,0,1.0,2,0.1471,84.64,0,0.0656,25.21,0
58341.67,760,5.22,58732.54,24,23,2602.51,1,1,0,0.7769,1.0067,0,25.27,1,0.1842,58.06,0,0.0811,7.84,0
46466.75,474,11.27,36422.92,84,29,0.0,2,3,0,0.1881,0.7838,0,3.762,3,0.0953,23.16,0,0.069,7.77,0
155009.64,754,0.25,26822.89,84,53,3615.6,1,3,1,0.3214,0.173,1,8.575,1,0.392,37.23,0,0.1192,4.62,0
116464.9,560,3.25,37212.6,48,24,3484.68,3,2,1,0.4357,0.3195,0,6.168,2,0.1946,18.93,1,0.0893,4.19,0
60610.03,659,0.82,27418.98,48,40,11433.93,0,1,0,2.3723,0.4524,0,8.189,2,0.3891,15.54,3,0.1546,4.92,0
32219.22,587,5.26,27518.33,120,21,10205.76,2,2,1,4.0061,0.8541,0,18.749,1,0.4756,45.58,0,0.1485,21.92,0
26586.89,556,7.2,117479.81,60,37,11886.35,1,1,1,6.4254,4.4187,0,2.368,3,0.14,53.83,1,0.0865,10.47,0
94384.17,758,1.23,24123.3,24,56,0.0,1,0,1,0.0613,0.2556,1,8.437,3,0.2156,126.65,0,0.1029,2.29,0
56642.34,807,3.59,45709.55,12,42,7190.65,1,3,0,1.7171,0.807,0,2.987,4,0.1025,19.43,0,0.0841,8.79,0
63836.4,620,6.83,36293.75,12,21,5928.51,1,1,0,1.2509,0.5685,0,8.293,1,0.2012,14.89,1,0.0787,11.73,0
18778.68,670,1.77,14805.36,36,37,13292.25,3,1,0,8.6833,0.7884,0,13.797,0,0.0655,18.31,0,0.0279,16.21,0
81641.35,645,5.06,14477.31,60,31,0.0,0,1,0,0.0426,0.1773,0,25.135,4,0.1526,20.97,2,0.1301,1.24,0
62939.62,795,4.16,31171.94,48,50,8967.73,0,1,1,1.8286,0.4953,0,8.972,2,0.169,57.43,0,0.0777,12.47,0
26615.88,449,10.15,9234.93,84,35,1918.99,2,1,0,0.9485,0.347,0,90.861,2,0.0955,40.44,2,0.1426,28.2,0
37822.57,673,4.51,107986.74,60,21,10055.86,2,2,1,3.8757,2.8551,0,24.325,1,0.5492,30.98,0,0.1716,35.88,0
56672.51,574,1.86,25976.57,60,35,8810.38,1,2,1,1.9755,0.4584,0,31.519,3,0.2023,70.31,1,0.1263,8.05,0
50455.99,427,1.88,24635.05,120,29,7825.84,2,1,0,1.9784,0.4882,0,20.661,3,0.1005,36.96,1,0.0918,27.49,0
41743.78,607,8.45,72765.08,12,21,34553.39,1,2,0,10.3513,1.7431,0,8.854,0,0.1841,88.44,1,0.0609,34.47,0
46308.53,806,12.49,29987.39,60,35,0.0,3,2,0,0.1554,0.6476,1,7.35,1,0.125,17.36,0,0.0514,11.54,0
42676.87,580,1.26,50170.28,36,37,17628.48,2,3,1,5.239,1.1756,0,5.07,0,0.3339,86.91,1,0.0952,29.91,0
53311.61,711,17.18,22647.85,84,41,17302.42,4,2,0,3.9966,0.4248,0,11.326,1,0.0417,57.63,0,0.0339,24.75,0
110119.41,747,2.28,33844.5,84,48,8864.65,2,3,1,1.0398,0.3073,1,1.0,1,0.6741,44.17,0,0.1834,24.0,0
12000.0,638,1.92,61667.41,60,33,10522.71,2,1,1,11.7561,5.139,0,7.289,5,0.145,61.26,0,0.1123,29.02,0
43033.42,650,1.39,18766.36,84,21,11705.11,1,2,0,3.3687,0.4361,0,10.727,2,0.0964,66.18,0,0.061,18.07,0
54018.5,485,2.79,46306.05,120,27,13522.87,1,1,0,3.2098,0.8572,0,3.363,0,0.2397,30.63,1,0.0702,21.79,0
57687.55,575,4.22,6831.28,48,36,0.0,0,0,0,0.0284,0.1184,1,4.429,1,0.283,23.64,0,0.0884,23.21,0
39952.52,721,19.33,74800.37,84,50,12845.75,1,2,1,4.3076,1.8722,0,15.542,0,0.1897,70.74,1,0.0679,22.35,0
18653.76,645,5.5,22887.11,12,37,8560.39,0,2,0,5.8014,1.2269,0,18.448,0,0.2357,10.0,1,0.0818,25.93,0
58711.89,673,0.77,31080.09,24,35,11595.45,4,2,1,2.497,0.5294,0,14.359,2,0.1163,20.64,0,0.0691,0.0,0
126758.96,651,7.65,30832.67,120,34,17676.3,3,3,0,1.7318,0.2432,0,1.595,1,0.1756,13.73,0,0.0592,8.85,0
21086.25,837,0.93,17436.89,24,36,4639.19,1,2,0,2.8386,0.8269,0,53.456,2,0.0934,73.23,2,0.1109,0.0,0
78834.45,601,6.65,16588.09,12,58,9067.78,0,2,1,1.4308,0.2104,0,9.039,1,0.2499,33.04,1,0.0915,8.78,0
40917.42,784,1.86,46114.1,120,36,8643.11,1,2,1,2.8053,1.127,0,142.607,2,0.1706,63.85,0,0.1895,10.71,0
47394.98,652,2.29,47544.34,36,34,0.0,4,2,0,0.2408,1.0032,0,10.618,0,0.1138,32.37,1,0.0448,2.83,0
27471.54,792,2.81,18482.36,60,37,26434.71,0,1,1,11.7086,0.6728,0,17.418,2,0.1862,44.48,1,0.0966,25.54,0
40784.16,529,7.75,46708.97,84,29,4016.95,3,1,1,1.4568,1.1453,0,7.527,2,0.353,10.99,0,0.1225,20.1,0
100210.13,656,3.03,47222.76,48,21,27384.14,0,1,1,3.3923,0.4712,0,18.911,1,0.0871,50.97,2,0.0665,21.44,0
67538.99,604,18.96,25697.72,12,21,2588.85,1,2,1,0.5513,0.3805,1,47.458,4,0.0694,36.11,0,0.1129,10.28,0
127105.33,652,2.27,14174.9,60,29,2270.88,3,3,1,0.2412,0.1115,1,16.684,0,0.0301,46.6,3,0.0439,14.2,0
93674.06,750,0.59,32067.45,60,49,0.0,2,0,1,0.0822,0.3423,1,26.072,1,0.164,63.07,1,0.0842,15.08,0
62411.05,674,14.54,41660.27,24,49,11363.12,0,1,1,2.345,0.6675,0,19.461,1,0.1081,97.36,3,0.0797,17.15,0
127920.47,749,12.68,31626.09,60,24,0.0,4,1,0,0.0593,0.2472,1,2.692,4,0.1118,42.37,0,0.0862,23.33,0
62407.84,579,2.45,22356.64,84,35,0.0,3,0,1,0.086,0.3582,0,18.915,1,0.1676,15.62,2,0.0867,4.09,0
77295.69,565,0.41,44512.71,120,38,0.0,0,2,0,0.1382,0.5759,1,6.149,1,0.0949,34.89,0,0.0428,0.0,0
41642.89,641,1.26,74791.61,48,29,17803.19,1,3,1,5.5613,1.796,0,16.814,1,0.0815,44.8,1,0.0559,20.81,0
50848.21,636,4.66,19916.56,12,51,1979.02,2,2,0,0.561,0.3917,0,4.772,3,0.2024,28.8,0,0.0966,8.97,0
33403.53,623,2.58,27073.08,120,45,3562.16,2,2,0,1.4742,0.8105,0,34.546,2,0.5528,42.63,1,0.2025,28.8,0
84480.09,553,16.28,195446.64,48,40,6478.5,1,3,1,1.4755,2.3135,0,6.909,2,0.3436,18.53,0,0.1196,6.4,0
25640.62,747,6.51,39698.31,60,37,0.0,2,3,1,0.3716,1.5483,1,65.712,1,0.0531,21.35,1,0.0895,5.03,0
75379.65,607,2.62,14422.94,120,21,12900.81,0,1,1,2.0997,0.1913,0,8.182,3,0.2532,51.55,0,0.1121,0.0,0
44140.89,768,0.17,24090.46,24,51,4659.42,1,1,0,1.3977,0.5458,0,23.139,4,0.2776,15.55,1,0.1522,0.0,0
93356.98,641,29.14,20090.48,12,43,19007.86,1,1,1,2.4949,0.2152,0,3.627,2,0.1873,24.49,1,0.0853,5.34,0
74085.71,698,3.16,42076.96,120,41,16954.68,0,2,0,2.8825,0.5679,0,12.934,3,0.0956,39.71,0,0.0767,6.3,0
133433.08,690,9.78,40135.75,24,28,4564.7,0,2,0,0.4827,0.3008,1,5.88,3,0.2754,35.15,1,0.1233,0.0,0
73271.43,565,1.52,21726.4,36,29,6006.76,4,2,0,1.0549,0.2965,0,18.282,0,0.258,25.74,2,0.0947,8.27,0
20648.09,673,0.41,109820.46,84,42,7510.52,1,1,0,5.6414,5.3187,0,38.419,2,0.0662,53.27,0,0.0766,35.65,0
47248.48,813,1.03,34729.22,84,49,0.0,1,2,1,0.1764,0.735,1,28.767,1,0.2305,10.0,0,0.0956,11.58,0
25729.57,662,9.67,24435.09,24,55,0.0,4,2,1,0.2279,0.9497,0,6.568,2,0.1318,30.25,1,0.0739,1.46,0
36862.35,721,0.74,14857.66,24,28,1077.43,4,1,1,0.4475,0.4031,0,4.022,3,0.2805,49.41,1,0.123,10.87,0
112552.57,702,14.75,18368.68,60,35,5653.43,2,3,1,0.6419,0.1632,1,8.115,1,0.2029,31.46,0,0.0715,0.0,0
69608.61,667,9.45,14619.11,36,21,3708.41,2,1,0,0.6897,0.21,1,4.494,0,0.2461,37.84,1,0.0728,0.64,0
33375.86,656,4.97,29031.33,48,21,2204.25,0,1,0,1.0013,0.8698,0,26.661,3,0.1771,37.24,0,0.1085,4.42,0
28069.97,689,1.24,18486.09,84,42,7853.21,0,1,0,3.5153,0.6586,0,14.78,7,0.1284,58.55,0,0.1424,43.08,0
49912.67,708,0.81,54698.39,120,27,2988.87,0,3,0,0.9816,1.0959,0,18.178,0,0.0846,50.25,0,0.0363,0.0,0
25106.75,518,1.74,22474.11,60,21,10798.44,1,3,1,5.376,0.8951,0,3.221,3,0.0335,29.69,1,0.0606,19.07,0
33889.92,662,5.61,56734.1,24,24,0.0,0,2,1,0.4018,1.6741,0,4.808,3,0.1789,24.99,1,0.0982,12.67,0
58197.94,623,3.26,45227.19,120,40,99735.33,3,2,1,20.7512,0.7771,0,4.841,0,0.2017,28.24,1,0.062,25.36,0
92542.35,604,3.67,49990.08,48,41,19937.01,3,1,0,2.7149,0.5402,0,14.497,1,0.1649,17.76,0,0.0673,0.0,0
68515.74,756,8.34,58858.23,84,21,4345.78,2,3,1,0.9673,0.859,1,14.929,4,0.1203,69.26,0,0.0985,0.0,0
13902.04,574,2.34,120049.6,60,50,4206.82,2,0,1,5.7037,8.6354,0,1.679,2,0.1591,21.5,0,0.0692,20.15,0
57953.82,514,4.73,18923.35,36,29,0.0,1,0,0,0.0784,0.3265,0,32.317,3,0.5377,24.63,1,0.2108,14.73,0
51001.92,711,1.49,56948.32,60,40,15148.79,0,2,1,3.8323,1.1166,0,57.535,3,0.3262,40.12,0,0.1715,35.58,0
61552.13,512,2.8,42564.56,120,37,5537.71,3,2,0,1.2456,0.6915,0,2.372,0,0.1569,38.29,0,0.0412,0.0,0
119242.6,466,0.14,65586.97,84,36,3018.78,0,2,0,0.4358,0.55,0,5.176,5,0.2189,71.81,0,0.129,5.96,0
15759.82,721,0.15,35313.42,120,26,2360.44,2,2,0,2.3351,2.2407,0,20.873,1,0.3056,22.18,0,0.1078,0.0,0
35415.08,654,0.63,70573.31,12,36,0.0,0,2,1,0.4783,1.9927,0,5.717,2,0.0584,31.26,0,0.0474,1.77,0
67846.19,682,1.21,14192.34,120,39,0.0,2,2,1,0.0502,0.2092,1,8.038,4,0.3308,20.93,0,0.1454,0.0,0
20539.87,600,0.32,17106.25,36,34,10308.08,2,1,1,6.2222,0.8328,0,9.219,3,0.2179,11.55,1,0.1116,25.28,0
110389.69,515,5.98,22697.57,120,38,0.0,0,1,1,0.0493,0.2056,0,2.334,0,0.1484,55.27,0,0.039,0.0,0
60029.79,533,10.8,31301.23,48,49,12108.22,2,1,1,2.5456,0.5214,0,6.771,1,0.4644,58.89,2,0.1507,0.0,0
78090.3,615,0.1,33864.8,60,31,0.0,2,0,1,0.1041,0.4337,1,3.835,0,0.434,31.8,1,0.1192,22.62,0
35809.95,525,11.01,20312.31,84,44,1824.02,1,1,0,0.7474,0.5672,0,7.96,4,0.2918,103.52,0,0.1356,9.92,0
76693.33,667,0.03,17256.31,84,34,0.0,1,1,1,0.054,0.225,1,11.028,2,0.1191,114.18,0,0.067,11.64,0
88226.21,598,1.1,21462.48,36,52,12379.3,0,3,1,1.7421,0.2433,0,13.766,1,0.2048,43.18,2,0.0917,2.34,0
55719.36,656,13.83,10817.83,60,21,0.0,1,2,1,0.0466,0.1941,1,11.766,2,0.081,13.18,0,0.0581,0.0,0
55766.05,653,3.31,27247.37,48,51,14036.74,2,1,1,3.1378,0.4886,0,5.836,2,0.0706,36.63,0,0.0505,13.59,0
56879.42,674,0.07,31635.52,36,31,2537.48,0,2,0,0.6688,0.5562,0,13.076,0,0.3077,49.38,2,0.1028,15.74,0
30490.18,684,8.54,43768.68,12,60,1152.0,1,3,0,0.7979,1.4355,0,61.533,1,0.2142,24.31,0,0.1188,27.98,0
45200.31,609,2.63,36624.28,84,41,7013.64,1,3,0,2.0565,0.8103,0,5.248,2,0.0769,29.91,0,0.0516,3.17,0
45076.33,656,5.79,105420.12,36,46,3812.85,2,2,1,1.5763,2.3387,0,1.0,1,0.1854,75.3,1,0.0687,3.39,0
60528.32,661,7.35,55717.12,24,35,2810.06,1,1,0,0.778,0.9205,0,4.327,3,0.2536,25.25,0,0.109,12.03,0
84957.24,421,2.07,53063.98,36,44,13161.4,3,1,1,2.0089,0.6246,0,3.844,1,0.1094,26.67,2,0.0596,18.1,0
27386.49,698,24.83,41649.98,48,44,0.0,2,3,1,0.365,1.5208,1,2.407,1,0.1159,58.38,1,0.0525,0.0,0
45763.63,653,1.01,46547.16,120,35,32669.06,1,1,0,8.8105,1.0171,0,6.669,1,0.0468,34.6,0,0.0313,26.28,0
110724.52,690,18.97,28467.52,36,45,0.0,2,3,0,0.0617,0.2571,1,5.198,0,0.1766,17.45,0,0.0485,10.56,0
32566.08,524,8.77,35057.82,12,21,12962.89,1,3,1,5.0349,1.0765,0,10.22,1,0.3165,16.39,1,0.1091,23.82,0
31187.18,611,0.76,114578.12,24,29,3857.36,1,2,1,2.3659,3.6739,0,16.449,3,0.1625,59.96,3,0.1188,16.51,0
54790.3,541,0.04,31396.9,120,37,1314.02,1,2,1,0.4253,0.573,0,86.252,1,0.2738,65.58,2,0.1693,22.19,0
77995.92,707,1.42,13825.74,84,42,0.0,0,1,0,0.0425,0.1773,1,18.885,2,0.0628,37.53,0,0.0594,0.0,0
49329.83,513,0.75,51685.12,12,47,0.0,3,3,0,0.2515,1.0477,0,10.232,1,0.1465,60.39,0,0.0592,0.0,0
101816.59,556,0.3,58039.88,48,34,31674.46,1,2,0,3.8699,0.57,0,1.966,4,0.1242,25.09,1,0.0962,34.85,0
78530.05,688,7.41,36331.49,24,32,2967.81,1,0,0,0.5645,0.4626,1,2.955,6,0.0771,43.01,0,0.1057,10.83,0
77885.96,583,8.48,9692.19,48,46,19063.41,1,1,1,2.967,0.1244,0,3.896,1,0.2124,43.71,1,0.0779,18.83,0
66487.16,556,0.39,75833.4,60,49,10358.22,3,2,1,2.1433,1.1406,0,8.128,3,0.1806,28.78,2,0.1089,13.42,0
176347.05,721,0.79,38156.04,48,45,19989.6,1,2,1,1.4122,0.2164,0,1.992,1,0.3228,31.82,2,0.1114,20.83,0
43790.01,725,10.93,26858.35,48,35,0.0,0,1,0,0.1472,0.6133,1,12.678,1,0.1351,26.83,0,0.0583,0.0,0
16286.03,704,3.61,71128.15,60,65,6670.13,0,2,0,5.9629,4.3674,0,34.235,2,0.4064,47.63,1,0.1656,36.01,0
118461.1,716,12.09,8813.02,60,37,10288.04,3,1,1,1.06,0.0744,0,16.79,4,0.1671,49.75,0,0.1118,4.78,0
38111.27,619,0.49,35337.85,24,39,0.0,1,3,1,0.2225,0.9272,1,34.107,3,0.2088,22.14,1,0.1301,8.79,0
52017.44,621,13.57,23120.72,60,54,16507.44,2,1,1,3.9148,0.4445,0,8.68,1,0.2628,69.41,0,0.0869,16.19,0
100735.43,581,2.4,86672.77,48,53,0.0,4,2,1,0.2065,0.8604,0,16.945,1,0.1091,24.95,1,0.0629,9.59,0
20307.74,655,3.26,38479.23,36,44,0.0,0,3,0,0.4548,1.8948,0,11.752,2,0.0253,52.04,1,0.0516,0.0,0
24626.89,592,2.47,18731.74,24,27,7068.15,2,2,0,3.6267,0.7606,0,19.603,0,0.112,19.32,0,0.0443,16.16,0
20318.7,601,0.03,68861.5,48,38,13668.2,1,2,1,8.8857,3.3891,0,24.181,3,0.0466,49.84,4,0.1038,42.35,0
31673.16,693,0.77,6645.06,120,42,0.0,0,2,1,0.0504,0.2098,1,3.952,2,0.1924,81.86,0,0.0794,1.06,0
62429.93,746,2.29,45712.91,48,58,6135.68,1,2,1,1.3551,0.7322,0,3.139,3,0.0407,11.85,0,0.0548,2.55,0
65401.69,675,1.7,14455.94,12,69,0.0,0,2,1,0.053,0.221,1,4.444,1,0.1023,13.06,0,0.0433,0.0,0
57065.26,801,7.24,24328.79,24,30,13363.24,0,1,1,2.9124,0.4263,0,26.409,3,0.4872,23.1,1,0.1933,26.52,0
22538.47,576,1.15,28100.98,120,46,5483.8,3,3,1,3.2189,1.2468,0,17.093,4,0.2217,117.26,0,0.1257,40.8,0
13758.93,474,11.29,59371.71,84,28,0.0,1,2,0,1.0356,4.3151,0,26.14,1,0.3365,27.49,0,0.1199,2.97,0
50508.38,704,0.36,137615.3,12,35,6979.26,0,3,0,2.3121,2.7246,0,5.177,2,0.177,33.32,1,0.0841,4.31,0
